subject_slug,topic_id,topic_name,qa_file,question_count,difficulty_mix,batch_id,depends_on_batches,status,review_state,owner,notes
igcse-physics-0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",qa-question-level/Q-4.1-03-wave-speed-from-diagram.md,1,Standard,0625,,imported,pending,worker_course,Q-ID Q-4.1-03
igcse-physics-0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",qa-question-level/Q-4.1-04-amplitude-definition.md,1,Standard,0625,,imported,pending,worker_course,Q-ID Q-4.1-04
igcse-physics-0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",qa-question-level/Q-4.1-05-sound-wavelength.md,1,Standard,0625,,imported,pending,worker_course,Q-ID Q-4.1-05
igcse-physics-0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",qa-question-level/Q-4.1-06-energy-transfer.md,1,Standard,0625,,imported,pending,worker_course,Q-ID Q-4.1-06
igcse-physics-0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",qa-question-level/Q-4.1-07-wave-equation-rearrangement.md,1,Challenge,0625,,imported,pending,worker_course,Q-ID Q-4.1-07
igcse-physics-0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",qa-question-level/Q-4.1-08-frequency-wavelength-relationship.md,1,Challenge,0625,,imported,pending,worker_course,Q-ID Q-4.1-08
igcse-physics-0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",qa-question-level/Q-4.1-09-wave-graph-interpretation.md,1,Challenge,0625,,imported,pending,worker_course,Q-ID Q-4.1-09
igcse-physics-0625,4.2,| 4.9 | Ultrasound: principles and applications,qa-question-level/Q-4.2-01-wave-classification.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.2-01
igcse-physics-0625,4.2,| 4.9 | Ultrasound: principles and applications,qa-question-level/Q-4.2-02-particle-vibration-direction.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.2-02
igcse-physics-0625,4.2,| 4.9 | Ultrasound: principles and applications,qa-question-level/Q-4.2-03-compressions-rarefactions.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.2-03
igcse-physics-0625,4.2,| 4.9 | Ultrasound: principles and applications,qa-question-level/Q-4.2-04-polarisation-explanation.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.2-04
igcse-physics-0625,4.2,| 4.9 | Ultrasound: principles and applications,qa-question-level/Q-4.2-05-common-wave-properties.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.2-05
igcse-physics-0625,4.2,| 4.9 | Ultrasound: principles and applications,qa-question-level/Q-4.2-06-slinky-demonstration.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.2-06
igcse-physics-0625,4.2,| 4.9 | Ultrasound: principles and applications,qa-question-level/Q-4.2-07-medium-requirement.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.2-07
igcse-physics-0625,4.2,| 4.9 | Ultrasound: principles and applications,qa-question-level/Q-4.2-08-energy-matter-transfer.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.2-08
igcse-physics-0625,4.2,| 4.9 | Ultrasound: principles and applications,qa-question-level/Q-4.2-09-compare-contrast-waves.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.2-09
igcse-physics-0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",qa-question-level/Q-4.3-01-law-of-reflection.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.3-01
igcse-physics-0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",qa-question-level/Q-4.3-02-angle-of-reflection.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.3-02
igcse-physics-0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",qa-question-level/Q-4.3-03-stick-bent-in-water.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.3-03
igcse-physics-0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",qa-question-level/Q-4.3-04-deep-to-shallow-water.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.3-04
igcse-physics-0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",qa-question-level/Q-4.3-05-wavefront-definition.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.3-05
igcse-physics-0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",qa-question-level/Q-4.3-06-angle-between-rays.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.3-06
igcse-physics-0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",qa-question-level/Q-4.3-07-periscope-image-position.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.3-07
igcse-physics-0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",qa-question-level/Q-4.3-08-diffraction-through-gaps.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.3-08
igcse-physics-0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",qa-question-level/Q-4.3-09-refraction-wavefront-explanation.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.3-09
igcse-physics-0625,4.4,,qa-question-level/Q-4.4-01-plane-mirror-characteristics.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.4-01
igcse-physics-0625,4.4,,qa-question-level/Q-4.4-02-image-distance-calculation.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.4-02
igcse-physics-0625,4.4,,qa-question-level/Q-4.4-03-ray-diagram-drawing.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.4-03
igcse-physics-0625,4.4,,qa-question-level/Q-4.4-04-periscope-operation.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.4-04
igcse-physics-0625,4.4,,qa-question-level/Q-4.4-05-real-vs-virtual-image.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.4-05
igcse-physics-0625,4.4,,qa-question-level/Q-4.4-06-mirror-height.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.4-06
igcse-physics-0625,4.4,,qa-question-level/Q-4.4-07-clock-mirror.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.4-07
igcse-physics-0625,4.4,,qa-question-level/Q-4.4-08-perpendicular-mirrors.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.4-08
igcse-physics-0625,4.4,,qa-question-level/Q-4.4-09-no-parallax-method.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.4-09
igcse-physics-0625,4.5,,qa-question-level/Q-4.5-01-angle-of-refraction.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.5-01
igcse-physics-0625,4.5,,qa-question-level/Q-4.5-02-critical-angle-glass.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.5-02
igcse-physics-0625,4.5,,qa-question-level/Q-4.5-03-tir-conditions.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.5-03
igcse-physics-0625,4.5,,qa-question-level/Q-4.5-04-tir-condition-check.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.5-04
igcse-physics-0625,4.5,,qa-question-level/Q-4.5-05-optical-fibre.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.5-05
igcse-physics-0625,4.5,,qa-question-level/Q-4.5-06-bending-direction.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.5-06
igcse-physics-0625,4.5,,qa-question-level/Q-4.5-07-speed-in-diamond.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.5-07
igcse-physics-0625,4.5,,qa-question-level/Q-4.5-08-snells-law-two-media.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.5-08
igcse-physics-0625,4.5,,qa-question-level/Q-4.5-09-apparent-depth-fish.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.5-09
igcse-physics-0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",qa-question-level/Q-4.6-01-principal-focus.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.6-01
igcse-physics-0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",qa-question-level/Q-4.6-02-ray-diagram-image.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.6-02
igcse-physics-0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",qa-question-level/Q-4.6-03-magnifying-glass-position.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.6-03
igcse-physics-0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",qa-question-level/Q-4.6-04-magnification-calculation.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.6-04
igcse-physics-0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",qa-question-level/Q-4.6-05-measure-focal-length.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.6-05
igcse-physics-0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",qa-question-level/Q-4.6-06-lens-formula.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.6-06
igcse-physics-0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",qa-question-level/Q-4.6-07-virtual-image-calculation.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.6-07
igcse-physics-0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",qa-question-level/Q-4.6-08-image-comparison.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.6-08
igcse-physics-0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",qa-question-level/Q-4.6-09-camera-focusing.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.6-09
igcse-physics-0625,4.7,,qa-question-level/Q-4.7-01-em-spectrum-order.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.7-01
igcse-physics-0625,4.7,,qa-question-level/Q-4.7-02-common-properties.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.7-02
igcse-physics-0625,4.7,,qa-question-level/Q-4.7-03-applications.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.7-03
igcse-physics-0625,4.7,,qa-question-level/Q-4.7-04-wavelength-calculation.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.7-04
igcse-physics-0625,4.7,,qa-question-level/Q-4.7-05-gamma-rays.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.7-05
igcse-physics-0625,4.7,,qa-question-level/Q-4.7-06-microwave-frequency.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.7-06
igcse-physics-0625,4.7,,qa-question-level/Q-4.7-07-uv-danger.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.7-07
igcse-physics-0625,4.7,,qa-question-level/Q-4.7-08-fm-am-diffraction.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.7-08
igcse-physics-0625,4.7,,qa-question-level/Q-4.7-09-infrared-vacuum-experiment.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.7-09
igcse-physics-0625,4.8,,qa-question-level/Q-4.8-01-echo-distance.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.8-01
igcse-physics-0625,4.8,,qa-question-level/Q-4.8-02-pitch-loudness.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.8-02
igcse-physics-0625,4.8,,qa-question-level/Q-4.8-03-measure-speed-experiment.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.8-03
igcse-physics-0625,4.8,,qa-question-level/Q-4.8-04-bell-jar-vacuum.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.8-04
igcse-physics-0625,4.8,,qa-question-level/Q-4.8-05-oscilloscope-trace.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.8-05
igcse-physics-0625,4.8,,qa-question-level/Q-4.8-06-drum-harder.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.8-06
igcse-physics-0625,4.8,,qa-question-level/Q-4.8-07-moon-communication.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.8-07
igcse-physics-0625,4.8,,qa-question-level/Q-4.8-08-student-echo-speed.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.8-08
igcse-physics-0625,4.8,,qa-question-level/Q-4.8-09-sound-in-different-media.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.8-09
igcse-physics-0625,4.9,,qa-question-level/Q-4.9-01-ultrasound-definition.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.9-01
igcse-physics-0625,4.9,,qa-question-level/Q-4.9-02-ultrasound-depth.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-4.9-02
igcse-physics-0625,4.9,,qa-question-level/Q-4.9-03-ultrasound-vs-xray.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.9-03
igcse-physics-0625,4.9,,qa-question-level/Q-4.9-04-industrial-uses.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.9-04
igcse-physics-0625,4.9,,qa-question-level/Q-4.9-05-bat-echolocation.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.9-05
igcse-physics-0625,4.9,,qa-question-level/Q-4.9-06-ultrasound-wavelength.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-4.9-06
igcse-physics-0625,4.9,,qa-question-level/Q-4.9-07-prenatal-imaging-process.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.9-07
igcse-physics-0625,4.9,,qa-question-level/Q-4.9-08-sonar-depth.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.9-08
igcse-physics-0625,4.9,,qa-question-level/Q-4.9-09-quality-control.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-4.9-09
igcse-physics-0625,5.1,"Simple magnetic phenomena, magnetic fields",qa-question-level/Q-5.1-01-magnetic-poles-law.md,1,Foundation,0625,,imported,pending,worker_course,Q-ID Q-5.1-01
igcse-physics-0625,5.1,"Simple magnetic phenomena, magnetic fields",qa-question-level/Q-5.1-02-magnetic-materials.md,1,Foundation,0625,,imported,pending,worker_course,Q-ID Q-5.1-02
igcse-physics-0625,5.1,"Simple magnetic phenomena, magnetic fields",qa-question-level/Q-5.1-03-bar-magnet-field-pattern.md,1,Standard,0625,,imported,pending,worker_course,Q-ID Q-5.1-03
igcse-physics-0625,5.1,"Simple magnetic phenomena, magnetic fields",qa-question-level/Q-5.1-04-stroking-method-pole.md,1,Standard,0625,,imported,pending,worker_course,Q-ID Q-5.1-04
igcse-physics-0625,5.1,"Simple magnetic phenomena, magnetic fields",qa-question-level/Q-5.1-05-plotting-compass-field.md,1,Standard,0625,,imported,pending,worker_course,Q-ID Q-5.1-05
igcse-physics-0625,5.1,"Simple magnetic phenomena, magnetic fields",qa-question-level/Q-5.1-06-demagnetisation-methods.md,1,Standard,0625,,imported,pending,worker_course,Q-ID Q-5.1-06
igcse-physics-0625,5.1,"Simple magnetic phenomena, magnetic fields",qa-question-level/Q-5.1-07-cut-magnet-poles.md,1,Challenge,0625,,imported,pending,worker_course,Q-ID Q-5.1-07
igcse-physics-0625,5.1,"Simple magnetic phenomena, magnetic fields",qa-question-level/Q-5.1-08-soft-iron-steel.md,1,Challenge,0625,,imported,pending,worker_course,Q-ID Q-5.1-08
igcse-physics-0625,5.1,"Simple magnetic phenomena, magnetic fields",qa-question-level/Q-5.1-09-earth-field-compass.md,1,Challenge,0625,,imported,pending,worker_course,Q-ID Q-5.1-09
igcse-physics-0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",qa-question-level/Q-5.10-01-current-wire-force.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.10-01
igcse-physics-0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",qa-question-level/Q-5.10-02-fleming-left-rule.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.10-02
igcse-physics-0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",qa-question-level/Q-5.10-03-increase-motor-force.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.10-03
igcse-physics-0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",qa-question-level/Q-5.10-04-force-bil-calc.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.10-04
igcse-physics-0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",qa-question-level/Q-5.10-05-coil-turning-effect.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.10-05
igcse-physics-0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",qa-question-level/Q-5.10-06-commutator-function.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.10-06
igcse-physics-0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",qa-question-level/Q-5.10-07-reverse-motor-current.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.10-07
igcse-physics-0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",qa-question-level/Q-5.10-08-motor-more-turns.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.10-08
igcse-physics-0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",qa-question-level/Q-5.10-09-motor-effect-vs-induction.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.10-09
igcse-physics-0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",qa-question-level/Q-5.11-01-electromagnet-definition.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.11-01
igcse-physics-0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",qa-question-level/Q-5.11-02-stronger-electromagnet.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.11-02
igcse-physics-0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",qa-question-level/Q-5.11-03-soft-iron-core.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.11-03
igcse-physics-0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",qa-question-level/Q-5.11-04-relay-operation.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.11-04
igcse-physics-0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",qa-question-level/Q-5.11-05-relay-advantage.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.11-05
igcse-physics-0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",qa-question-level/Q-5.11-06-loudspeaker-energy.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.11-06
igcse-physics-0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",qa-question-level/Q-5.11-07-loudspeaker-ac-signal.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.11-07
igcse-physics-0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",qa-question-level/Q-5.11-08-relay-temperature-fan.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.11-08
igcse-physics-0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",qa-question-level/Q-5.11-09-scrap-yard-crane.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.11-09
igcse-physics-0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",qa-question-level/Q-5.2-01-charge-current-time.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.2-01
igcse-physics-0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",qa-question-level/Q-5.2-02-current-from-charge-time.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.2-02
igcse-physics-0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",qa-question-level/Q-5.2-03-emf-vs-pd.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.2-03
igcse-physics-0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",qa-question-level/Q-5.2-04-conventional-current-electron-flow.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.2-04
igcse-physics-0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",qa-question-level/Q-5.2-05-emf-energy-charge.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.2-05
igcse-physics-0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",qa-question-level/Q-5.2-06-ammeter-voltmeter-connections.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.2-06
igcse-physics-0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",qa-question-level/Q-5.2-07-pd-and-time-multistep.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.2-07
igcse-physics-0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",qa-question-level/Q-5.2-08-current-not-used-up.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.2-08
igcse-physics-0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",qa-question-level/Q-5.2-09-series-pd-energy.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.2-09
igcse-physics-0625,5.3,"| 5.7 | Power = IV = I²R, energy = IVt, cost of electricity",qa-question-level/Q-5.3-01-series-total-resistance.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.3-01
igcse-physics-0625,5.3,"| 5.7 | Power = IV = I²R, energy = IVt, cost of electricity",qa-question-level/Q-5.3-02-series-lamp-blows.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.3-02
igcse-physics-0625,5.3,"| 5.7 | Power = IV = I²R, energy = IVt, cost of electricity",qa-question-level/Q-5.3-03-parallel-total-resistance.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.3-03
igcse-physics-0625,5.3,"| 5.7 | Power = IV = I²R, energy = IVt, cost of electricity",qa-question-level/Q-5.3-04-parallel-lamp-blows.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.3-04
igcse-physics-0625,5.3,"| 5.7 | Power = IV = I²R, energy = IVt, cost of electricity",qa-question-level/Q-5.3-05-series-current-pd.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.3-05
igcse-physics-0625,5.3,"| 5.7 | Power = IV = I²R, energy = IVt, cost of electricity",qa-question-level/Q-5.3-06-parallel-total-current.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.3-06
igcse-physics-0625,5.3,"| 5.7 | Power = IV = I²R, energy = IVt, cost of electricity",qa-question-level/Q-5.3-07-mixed-circuit-total.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.3-07
igcse-physics-0625,5.3,"| 5.7 | Power = IV = I²R, energy = IVt, cost of electricity",qa-question-level/Q-5.3-08-parallel-current-misconception.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.3-08
igcse-physics-0625,5.3,"| 5.7 | Power = IV = I²R, energy = IVt, cost of electricity",qa-question-level/Q-5.3-09-independent-lamp-switches.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.3-09
igcse-physics-0625,5.4,"| 5.8 | Household wiring: live, neutral, earth, plugs, fuses, circuit breakers",qa-question-level/Q-5.4-01-resistance-from-vi.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.4-01
igcse-physics-0625,5.4,"| 5.8 | Household wiring: live, neutral, earth, plugs, fuses, circuit breakers",qa-question-level/Q-5.4-02-ohmic-conductor-definition.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.4-02
igcse-physics-0625,5.4,"| 5.8 | Household wiring: live, neutral, earth, plugs, fuses, circuit breakers",qa-question-level/Q-5.4-03-wire-length-resistance.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.4-03
igcse-physics-0625,5.4,"| 5.8 | Household wiring: live, neutral, earth, plugs, fuses, circuit breakers",qa-question-level/Q-5.4-04-wire-area-resistance.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.4-04
igcse-physics-0625,5.4,"| 5.8 | Household wiring: live, neutral, earth, plugs, fuses, circuit breakers",qa-question-level/Q-5.4-05-metal-temperature-resistance.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.4-05
igcse-physics-0625,5.4,"| 5.8 | Household wiring: live, neutral, earth, plugs, fuses, circuit breakers",qa-question-level/Q-5.4-06-filament-iv-curve.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.4-06
igcse-physics-0625,5.4,"| 5.8 | Household wiring: live, neutral, earth, plugs, fuses, circuit breakers",qa-question-level/Q-5.4-07-area-change-current.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.4-07
igcse-physics-0625,5.4,"| 5.8 | Household wiring: live, neutral, earth, plugs, fuses, circuit breakers",qa-question-level/Q-5.4-08-wire-length-experiment.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.4-08
igcse-physics-0625,5.4,"| 5.8 | Household wiring: live, neutral, earth, plugs, fuses, circuit breakers",qa-question-level/Q-5.4-09-iv-graph-changing-resistance.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.4-09
igcse-physics-0625,5.5,"Potential divider, thermistor, LDR",qa-question-level/Q-5.5-01-ldr-light-resistance.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.5-01
igcse-physics-0625,5.5,"Potential divider, thermistor, LDR",qa-question-level/Q-5.5-02-sensor-applications.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.5-02
igcse-physics-0625,5.5,"Potential divider, thermistor, LDR",qa-question-level/Q-5.5-03-potential-divider-output.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.5-03
igcse-physics-0625,5.5,"Potential divider, thermistor, LDR",qa-question-level/Q-5.5-04-thermistor-fixed-resistor-voltage.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.5-04
igcse-physics-0625,5.5,"Potential divider, thermistor, LDR",qa-question-level/Q-5.5-05-divider-design-3v.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.5-05
igcse-physics-0625,5.5,"Potential divider, thermistor, LDR",qa-question-level/Q-5.5-06-ldr-output-across-ldr.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.5-06
igcse-physics-0625,5.5,"Potential divider, thermistor, LDR",qa-question-level/Q-5.5-07-unknown-resistor-divider.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.5-07
igcse-physics-0625,5.5,"Potential divider, thermistor, LDR",qa-question-level/Q-5.5-08-dark-activated-output.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.5-08
igcse-physics-0625,5.5,"Potential divider, thermistor, LDR",qa-question-level/Q-5.5-09-ldr-thermistor-comparison.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.5-09
igcse-physics-0625,5.6,,qa-question-level/Q-5.6-01-capacitor-stores-charge.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.6-01
igcse-physics-0625,5.6,,qa-question-level/Q-5.6-02-capacitance-from-qv.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.6-02
igcse-physics-0625,5.6,,qa-question-level/Q-5.6-03-smoothing-function.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.6-03
igcse-physics-0625,5.6,,qa-question-level/Q-5.6-04-time-delay-capacitor.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.6-04
igcse-physics-0625,5.6,,qa-question-level/Q-5.6-05-charging-curve-description.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.6-05
